Date Run,Model Class,Model ID,Config,index,RMSE,R2 Score,MAE,Explained Variance
2023-11-01 22:27:01,LSTMModel,LSTM_TwoLayer_ExtraDense_743895,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [16, 1], ""optimizer"": ""adam""}",Train,3435.240338238889,0.9250210993156166,1240.6401521460416,0.9314491824973394
2023-11-01 22:27:01,LSTMModel,LSTM_TwoLayer_ExtraDense_743895,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [16, 1], ""optimizer"": ""adam""}",Test,7231.858534759664,0.6390364669057095,4882.285031193385,0.7953157751089721
2023-11-01 23:02:41,LSTMModel,LSTMModel_84d4b5,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,2102.258033287958,0.9719200159713637,1213.7175519581697,0.9807441685226421
2023-11-01 23:02:41,LSTMModel,LSTMModel_84d4b5,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,3768.0286104945194,0.9020077187800949,2923.369050355682,0.9608017860358212
2023-11-01 23:02:56,LSTMModel,LSTMModel_4adf41,"{""input_shape"": [10, 5], ""num_lstm_layers"": 1, ""lstm_units"": [64], ""dropout"": 0.0, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,1237.3249607608057,0.9902726988114936,639.6130479601087,0.9919057452356951
2023-11-01 23:02:56,LSTMModel,LSTMModel_4adf41,"{""input_shape"": [10, 5], ""num_lstm_layers"": 1, ""lstm_units"": [64], ""dropout"": 0.0, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,1908.527308108784,0.9748602912831608,1332.8386604612756,0.9857061918357509
2023-11-01 23:03:16,LSTMModel,LSTMModel_0200fb,"{""input_shape"": [10, 5], ""num_lstm_layers"": 3, ""lstm_units"": [64, 32, 16], ""dropout"": 0.3, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,4400.0243516041655,0.8769915417711488,1564.8850941368808,0.8824826575643714
2023-11-01 23:03:16,LSTMModel,LSTMModel_0200fb,"{""input_shape"": [10, 5], ""num_lstm_layers"": 3, ""lstm_units"": [64, 32, 16], ""dropout"": 0.3, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,9214.498204078856,0.4139875214085237,6388.8161183431275,0.6866155466240158
2023-11-01 23:03:40,LSTMModel,LSTMModel_743895,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [16, 1], ""optimizer"": ""adam""}",Train,4059.8019307311756,0.8952788249779646,1974.9575176577582,0.9191441558493006
2023-11-01 23:03:40,LSTMModel,LSTMModel_743895,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [16, 1], ""optimizer"": ""adam""}",Test,7668.327247494588,0.59415073763001,5618.508789975346,0.8118473755720056
2023-11-01 23:04:53,LSTMModel,LSTM_Original_84d4b5,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,2481.9713543649423,0.960860223209783,943.6197280540265,0.962158097413406
2023-11-01 23:04:53,LSTMModel,LSTM_Original_84d4b5,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,5235.192920587377,0.8108401916662666,3530.00526441768,0.8876742071976398
2023-11-01 23:05:12,LSTMModel,LSTM_SingleLayer_NoDropout_4adf41,"{""input_shape"": [10, 5], ""num_lstm_layers"": 1, ""lstm_units"": [64], ""dropout"": 0.0, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,1148.570536071582,0.9916181447304846,666.1052297397482,0.9939882938871933
2023-11-01 23:05:12,LSTMModel,LSTM_SingleLayer_NoDropout_4adf41,"{""input_shape"": [10, 5], ""num_lstm_layers"": 1, ""lstm_units"": [64], ""dropout"": 0.0, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,1934.5853951309025,0.9741691145098681,1437.2720840575146,0.9878200652723919
2023-11-01 23:05:33,LSTMModel,LSTM_ThreeLayer_VariedUnits_0200fb,"{""input_shape"": [10, 5], ""num_lstm_layers"": 3, ""lstm_units"": [64, 32, 16], ""dropout"": 0.3, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,4090.8567795735544,0.893670599481081,1438.4721316481214,0.9025266051872459
2023-11-01 23:05:33,LSTMModel,LSTM_ThreeLayer_VariedUnits_0200fb,"{""input_shape"": [10, 5], ""num_lstm_layers"": 3, ""lstm_units"": [64, 32, 16], ""dropout"": 0.3, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,8714.682155217031,0.4758367258330225,6188.029885414238,0.730506637297091
2023-11-01 23:06:06,LSTMModel,LSTM_TwoLayer_ExtraDense_743895,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [16, 1], ""optimizer"": ""adam""}",Train,2410.0352513102657,0.9630961560628988,1460.7549318783522,0.9757405554084739
2023-11-01 23:06:06,LSTMModel,LSTM_TwoLayer_ExtraDense_743895,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [16, 1], ""optimizer"": ""adam""}",Test,4108.037740659143,0.8835251032353295,3020.3187726045594,0.9453604348865007
2023-11-02 00:54:22,LSTMModel,LSTM_Original_84d4b5,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [1], ""optimizer"": ""adam""}",Train,914.5511525582205,0.9946857642359691,561.2231866829142,0.9959031962422811
2023-11-02 00:54:22,LSTMModel,LSTM_Original_84d4b5,"{""input_shape"": [10, 5], ""num_lstm_layers"": 2, ""lstm_units"": [50, 30], ""dropout"": 0.2, ""dense_units"": [1], ""optimizer"": ""adam""}",Test,1438.2386198189822,0.9857233807523411,999.3258627434485,0.9908164690092329
